Timestamp,Human readable date (America/Los_Angeles),accuracy,alerts,battery,cellstr,connecttime,new-variable-1,new-variable,daily,hourly,maxmin,resets,temp,towers,context_accuracy,context_alerts,context_battery,context_cellstr,context_connecttime,context_new-variable-1,context_new-variable,context_daily,context_hourly,context_maxmin,context_resets,context_temp,context_towers,created_at_accuracy,created_at_alerts,created_at_battery,created_at_cellstr,created_at_connecttime,created_at_new-variable-1,created_at_new-variable,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp,created_at_towers
1653080178000,2022-05-20 13:56:18,,0.0,95.0,,22.0,89.0,19.0,89.0,19.0,2.0,1.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1653080430259,1653080430259,,1653080430259,1653080728805,1653080785706,1653080430259,1653080430259,1653080430259,1653080430259,1653080430259,
1653076573000,2022-05-20 12:56:13,,0.0,96.0,,35.0,70.0,28.0,70.0,28.0,4.0,1.0,64.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1653076830317,1653076830317,,1653076830317,1653077042429,1653077137328,1653076830317,1653076830317,1653076830317,1653076830317,1653076830317,
1653073099000,2022-05-20 11:58:19,,0.0,95.0,,20.0,42.0,19.0,42.0,19.0,2.0,1.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653073241359,1653073241359,,1653073241359,1653073334039,1653073275044,1653073241359,1653073241359,1653073241359,1653073241359,1653073241359,
1653069417000,2022-05-20 10:56:57,,0.0,93.0,,20.0,23.0,10.0,23.0,10.0,3.0,1.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653069625862,1653069625862,,1653069625862,1653069712047,1653070295576,1653069625862,1653069625862,1653069625862,1653069625862,1653069625862,
1653065434000,2022-05-20 09:50:34,,0.0,94.0,,34.0,13.0,5.0,13.0,5.0,2.0,1.0,55.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653066025662,1653066025662,,1653066025662,1653066545417,1653066554063,1653066025662,1653066025662,1653066025662,1653066025662,1653066025662,
1653061011000,2022-05-20 08:36:51,,0.0,94.0,,36.0,8.0,4.0,8.0,4.0,2.0,1.0,53.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653062448280,1653062448280,,1653062448280,1653062636611,1653062615620,1653062448280,1653062448280,1653062448280,1653062448280,1653062448280,
1653056973000,2022-05-20 07:29:33,,0.0,94.0,,21.0,4.0,3.0,4.0,3.0,3.0,1.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653058841673,1653058841673,,1653058841673,1653059099978,1653058845633,1653058841673,1653058841673,1653058841673,1653058841673,1653058841673,
1653053459000,2022-05-20 06:30:59,,32.0,95.0,,376.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653055225890,1653055225890,,1653055225890,1653055366918,1653055370639,1653055225890,1653055225890,1653055225890,1653055225890,1653055225890,
1653052024925,2022-05-20 06:07:04,3046.0,,,42.27,,,,,,,,,1.0,{},,,"{""lat"":37.1093824,""lng"":-122.111727}",,,,,,,,,{},1653052024925,,,1653052024925,,,,,,,,,1653052024925
1653051783000,2022-05-20 06:03:03,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1653052021278,,,,,,,,,,,
1653051601000,2022-05-20 06:00:01,,0.0,95.0,,17.0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1653052019746,1653052019746,,1653052019746,1653052037440,1653052162989,1653052019746,1653052019746,1653052019746,1653052019746,1653052019746,
1653015601000,2022-05-19 20:00:01,,0.0,95.0,,20.0,43.0,0.0,43.0,0.0,2.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653015624198,1653015624198,,1653015624198,1653015758495,1653015661475,1653015624198,1653015624198,1653015624198,1653015624198,1653015624198,
1653009338000,2022-05-19 18:15:38,,0.0,95.0,,22.0,43.0,2.0,43.0,2.0,2.0,0.0,71.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1653012027291,1653012027291,,1653012027291,1653012112803,1653012490572,1653012027291,1653012027291,1653012027291,1653012027291,1653012027291,
1653006342000,2022-05-19 17:25:42,,0.0,95.0,,26.0,41.0,3.0,41.0,3.0,2.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1653008429496,1653008429496,,1653008429496,1653008516944,1653008992329,1653008429496,1653008429496,1653008429496,1653008429496,1653008429496,
1653004603000,2022-05-19 16:56:43,,0.0,95.0,,36.0,38.0,2.0,38.0,2.0,2.0,0.0,77.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1653004833666,1653004833666,,1653004833666,1653005014534,1653005015427,1653004833666,1653004833666,1653004833666,1653004833666,1653004833666,
1653000904000,2022-05-19 15:55:04,,0.0,95.0,,141.0,36.0,5.0,36.0,5.0,2.0,0.0,78.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1653001243015,1653001243015,,1653001243015,1653001530466,1653001532681,1653001243015,1653001243015,1653001243015,1653001243015,1653001243015,
1652997594000,2022-05-19 14:59:54,,0.0,92.0,,35.0,31.0,7.0,31.0,7.0,5.0,0.0,80.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652997747794,1652997747794,,1652997747794,1652997961679,1652998281060,1652997747794,1652997747794,1652997747794,1652997747794,1652997747794,
1652993989000,2022-05-19 13:59:49,,0.0,92.0,,36.0,24.0,3.0,24.0,3.0,2.0,0.0,80.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652994053804,1652994053804,,1652994053804,1652994188835,1652994257020,1652994053804,1652994053804,1652994053804,1652994053804,1652994053804,
1652989831000,2022-05-19 12:50:31,,0.0,94.0,,33.0,21.0,11.0,21.0,11.0,2.0,0.0,75.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652990442283,1652990442283,,1652990442283,1652991366161,1652990845523,1652990442283,1652990442283,1652990442283,1652990442283,1652990442283,
1652985742000,2022-05-19 11:42:22,,0.0,91.0,,40.0,10.0,7.0,10.0,7.0,2.0,0.0,73.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652986838538,1652986838538,,1652986838538,1652987036052,1652987709854,1652986838538,1652986838538,1652986838538,1652986838538,1652986838538,
1652982950000,2022-05-19 10:55:50,,0.0,89.0,,21.0,3.0,2.0,3.0,2.0,2.0,0.0,71.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652983250578,1652983250578,,1652983250578,1652983963731,1652983961969,1652983250578,1652983250578,1652983250578,1652983250578,1652983250578,
1652979601000,2022-05-19 10:00:01,,0.0,89.0,,95.0,1.0,0.0,1.0,0.0,2.0,0.0,71.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652979627276,1652979627276,,1652979627276,1652980150535,1652980161551,1652979627276,1652979627276,1652979627276,1652979627276,1652979627276,
1652976001000,2022-05-19 09:00:01,,0.0,90.0,,30.0,1.0,0.0,1.0,0.0,2.0,0.0,69.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652976100778,1652976100778,,1652976100778,1652976350900,1652976399403,1652976100778,1652976100778,1652976100778,1652976100778,1652976100778,
1652970610000,2022-05-19 07:30:10,,0.0,91.0,,36.0,1.0,1.0,1.0,1.0,2.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652972443018,1652972443018,,1652972443018,1652972672235,1652972684445,1652972443018,1652972443018,1652972443018,1652972443018,1652972443018,
1652968800000,2022-05-19 07:00:00,,0.0,91.0,,41.0,0.0,0.0,0.0,0.0,3.0,0.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652968841496,1652968841496,,1652968841496,1652968912528,1652968866253,1652968841496,1652968841496,1652968841496,1652968841496,1652968841496,
1652965240323,2022-05-19 06:00:40,2794.0,,,41.24,,,,,,,,,1.0,{},,,"{""lat"":37.2256743,""lng"":-122.143149}",,,,,,,,,{},1652965240323,,,1652965240323,,,,,,,,,1652965240323
1652965202000,2022-05-19 06:00:02,,0.0,91.0,,45.0,0.0,0.0,0.0,0.0,3.0,0.0,64.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1652965236917,1652965236917,,1652965236917,1652965596405,1652965464755,1652965236917,1652965236917,1652965236917,1652965236917,1652965236917,
1652929321000,2022-05-18 20:02:01,,0.0,89.0,,19.0,46.0,0.0,46.0,0.0,3.0,1.0,78.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652929359445,1652929359445,,1652929359445,1652929561977,1652929875039,1652929359445,1652929359445,1652929359445,1652929359445,1652929359445,
1652924260000,2022-05-18 18:37:40,,0.0,95.0,,175.0,46.0,3.0,46.0,3.0,3.0,1.0,80.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652925613729,1652925613729,,1652925613729,1652925716347,1652926181434,1652925613729,1652925613729,1652925613729,1652925613729,1652925613729,
1652921935000,2022-05-18 17:58:55,,0.0,94.0,,32.0,43.0,2.0,43.0,2.0,2.0,1.0,84.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652922170017,1652922170017,,1652922170017,1652922569434,1652922540545,1652922170017,1652922170017,1652922170017,1652922170017,1652922170017,
1652916929000,2022-05-18 16:35:29,,0.0,94.0,,46.0,41.0,9.0,41.0,9.0,3.0,1.0,86.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652918426472,1652918426472,,1652918426472,1652918814948,1652918558196,1652918426472,1652918426472,1652918426472,1652918426472,1652918426472,
1652914027000,2022-05-18 15:47:07,,0.0,97.0,,34.0,32.0,4.0,32.0,4.0,2.0,1.0,84.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652914839618,1652914839618,,1652914839618,1652914890618,1652915120749,1652914839618,1652914839618,1652914839618,1652914839618,1652914839618,
1652909017000,2022-05-18 14:23:37,,0.0,91.0,,20.0,28.0,3.0,28.0,3.0,2.0,1.0,84.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652911229015,1652911229015,,1652911229015,1652911253022,1652911775819,1652911229015,1652911229015,1652911229015,1652911229015,1652911229015,
1652907601000,2022-05-18 14:00:01,,0.0,94.0,,35.0,25.0,7.0,25.0,7.0,2.0,1.0,84.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652907614694,1652907614694,,1652907614694,1652907646616,1652907844002,1652907614694,1652907614694,1652907614694,1652907614694,1652907614694,
1652902334000,2022-05-18 12:32:14,,0.0,74.0,,18.0,18.0,6.0,18.0,6.0,3.0,1.0,75.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652904028732,1652904028732,,1652904028732,1652904883667,1652904882236,1652904028732,1652904028732,1652904028732,1652904028732,1652904028732,
1652897686000,2022-05-18 11:14:46,,0.0,71.0,,35.0,12.0,3.0,12.0,3.0,4.0,1.0,73.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652900411688,1652900411688,,1652900411688,1652901129842,1652901198536,1652900411688,1652900411688,1652900411688,1652900411688,1652900411688,
1652896727000,2022-05-18 10:58:47,,30.0,69.0,,210.0,9.0,3.0,9.0,3.0,2.0,1.0,69.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652896828855,1652896828855,,1652896828855,1652896983949,1652897446646,1652896828855,1652896828855,1652896828855,1652896828855,1652896828855,
1652893382000,2022-05-18 10:03:02,,30.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1652893423305,,,,,,,,,,,
1652892958000,2022-05-18 09:55:58,,0.0,69.0,,33.0,6.0,5.0,6.0,5.0,3.0,0.0,68.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652893421022,1652893421022,,1652893421022,1652893613041,1652893583268,1652893421022,1652893421022,1652893421022,1652893421022,1652893421022,
1652889601000,2022-05-18 09:00:01,,0.0,70.0,,21.0,1.0,0.0,1.0,0.0,2.0,0.0,66.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652889642626,1652889642626,,1652889642626,1652889951823,1652889860942,1652889642626,1652889642626,1652889642626,1652889642626,1652889642626,
1652884704000,2022-05-18 07:38:24,,0.0,70.0,,16.0,1.0,1.0,1.0,1.0,2.0,0.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652886026589,1652886026589,,1652886026589,1652886101314,1652886171631,1652886026589,1652886026589,1652886026589,1652886026589,1652886026589,
1652882400000,2022-05-18 07:00:00,,0.0,70.0,,43.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652882421540,1652882421540,,1652882421540,1652882526314,1652882526299,1652882421540,1652882421540,1652882421540,1652882421540,1652882421540,
1652878975020,2022-05-18 06:02:55,2342.0,,,42.27,,,,,,,,,1.0,{},,,"{""lat"":37.2120445,""lng"":-122.1471165}",,,,,,,,,{},1652878975020,,,1652878975020,,,,,,,,,1652878975020
1652878921000,2022-05-18 06:02:01,,0.0,67.0,,54.0,0.0,0.0,0.0,0.0,2.0,0.0,62.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1652878970729,1652878970729,,1652878970729,1652879345105,1652878974718,1652878970729,1652878970729,1652878970729,1652878970729,1652878970729,
1652842361000,2022-05-17 19:52:41,,32.0,97.0,,264.0,65.0,7.0,65.0,7.0,2.0,1.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652842860491,1652842860491,,1652842860491,1652842988997,1652843319123,1652842860491,1652842860491,1652842860491,1652842860491,1652842860491,
1652839382000,2022-05-17 19:03:02,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1652839478488,,,,,,,,,,,
1652838486000,2022-05-17 18:48:06,,0.0,99.0,,32.0,58.0,6.0,58.0,6.0,2.0,0.0,66.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652839477049,1652839477049,,1652839477049,1652839893668,1652839551082,1652839477049,1652839477049,1652839477049,1652839477049,1652839477049,
1652835500000,2022-05-17 17:58:20,,0.0,97.0,,28.0,52.0,4.0,52.0,4.0,2.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652835640362,1652835640362,,1652835640362,1652836286088,1652835829350,1652835640362,1652835640362,1652835640362,1652835640362,1652835640362,
1652831218000,2022-05-17 16:46:58,,0.0,97.0,,180.0,48.0,8.0,48.0,8.0,5.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652832040497,1652832040497,,1652832040497,1652832624440,1652832048449,1652832040497,1652832040497,1652832040497,1652832040497,1652832040497,
1652827835000,2022-05-17 15:50:35,,0.0,99.0,,30.0,40.0,6.0,40.0,6.0,3.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652828585841,1652828585841,,1652828585841,1652828950532,1652828670540,1652828585841,1652828585841,1652828585841,1652828585841,1652828585841,
1652823699000,2022-05-17 14:41:39,,0.0,97.0,,36.0,34.0,5.0,34.0,5.0,2.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652824836312,1652824836312,,1652824836312,1652825433208,1652824980772,1652824836312,1652824836312,1652824836312,1652824836312,1652824836312,
1652819486000,2022-05-17 13:31:26,,0.0,96.0,,89.0,29.0,2.0,29.0,2.0,2.0,0.0,69.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652821242721,1652821242721,,1652821242721,1652821316173,1652821359476,1652821242721,1652821242721,1652821242721,1652821242721,1652821242721,
1652817486000,2022-05-17 12:58:06,,0.0,99.0,,21.0,27.0,14.0,27.0,14.0,3.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652817694667,1652817694667,,1652817694667,1652818036916,1652818221911,1652817694667,1652817694667,1652817694667,1652817694667,1652817694667,
1652812830000,2022-05-17 11:40:30,,0.0,96.0,,57.0,13.0,4.0,13.0,4.0,3.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652814026375,1652814026375,,1652814026375,1652814479380,1652814475782,1652814026375,1652814026375,1652814026375,1652814026375,1652814026375,
1652809635000,2022-05-17 10:47:15,,0.0,94.0,,36.0,9.0,4.0,9.0,4.0,2.0,0.0,57.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652810462565,1652810462565,,1652810462565,1652810541963,1652810984577,1652810462565,1652810462565,1652810462565,1652810462565,1652810462565,
1652806801000,2022-05-17 10:00:01,,0.0,95.0,,37.0,5.0,0.0,5.0,0.0,3.0,0.0,53.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652806841496,1652806841496,,1652806841496,1652807295547,1652807280862,1652806841496,1652806841496,1652806841496,1652806841496,1652806841496,
1652800653000,2022-05-17 08:17:33,,0.0,95.0,,16.0,5.0,2.0,5.0,2.0,3.0,0.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652803242439,1652803242439,,1652803242439,1652803769811,1652803649875,1652803242439,1652803242439,1652803242439,1652803242439,1652803242439,
1652799218000,2022-05-17 07:53:38,,0.0,95.0,,34.0,3.0,2.0,3.0,2.0,2.0,0.0,48.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652799621014,1652799621014,,1652799621014,1652800096625,1652800258061,1652799621014,1652799621014,1652799621014,1652799621014,1652799621014,
1652795364000,2022-05-17 06:49:24,,0.0,95.0,,19.0,1.0,1.0,1.0,1.0,2.0,0.0,46.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652796040633,1652796040633,,1652796040633,1652796279188,1652796600728,1652796040633,1652796040633,1652796040633,1652796040633,1652796040633,
1652792431465,2022-05-17 06:00:31,2342.0,,,42.27,,,,,,,,,1.0,{},,,"{""lat"":37.2120445,""lng"":-122.1471165}",,,,,,,,,{},1652792431465,,,1652792431465,,,,,,,,,1652792431465
1652792401000,2022-05-17 06:00:01,,0.0,96.0,,18.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1652792428137,1652792428137,,1652792428137,1652792581311,1652792785713,1652792428137,1652792428137,1652792428137,1652792428137,1652792428137,
1652756401000,2022-05-16 20:00:01,,0.0,96.0,,44.0,66.0,0.0,66.0,0.0,2.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652756426345,1652756426345,,1652756426345,1652756834565,1652756519652,1652756426345,1652756426345,1652756426345,1652756426345,1652756426345,
1652752757000,2022-05-16 18:59:17,,0.0,96.0,,63.0,66.0,6.0,66.0,6.0,2.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652752852093,1652752852093,,1652752852093,1652753241227,1652753052847,1652752852093,1652752852093,1652752852093,1652752852093,1652752852093,
1652749320000,2022-05-16 18:02:00,,0.0,94.0,,37.0,60.0,6.0,60.0,6.0,2.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652749390666,1652749390666,,1652749390666,1652749812235,1652749785018,1652749390666,1652749390666,1652749390666,1652749390666,1652749390666,
1652745010000,2022-05-16 16:50:10,,0.0,95.0,,54.0,54.0,8.0,54.0,8.0,2.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652745644387,1652745644387,,1652745644387,1652745742894,1652745741336,1652745644387,1652745644387,1652745644387,1652745644387,1652745644387,
1652741570000,2022-05-16 15:52:50,,0.0,98.0,,70.0,46.0,6.0,46.0,6.0,3.0,0.0,68.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652742061775,1652742061775,,1652742061775,1652742155095,1652742155250,1652742061775,1652742061775,1652742061775,1652742061775,1652742061775,
1652737815000,2022-05-16 14:50:15,,0.0,92.0,,35.0,40.0,3.0,40.0,3.0,3.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652738477140,1652738477140,,1652738477140,1652738557142,1652738800159,1652738477140,1652738477140,1652738477140,1652738477140,1652738477140,
1652734199000,2022-05-16 13:49:59,,0.0,92.0,,23.0,37.0,4.0,37.0,4.0,2.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1652734841863,1652734841863,,1652734841863,1652734868001,1652735135384,1652734841863,1652734841863,1652734841863,1652734841863,1652734841863,
1652731085000,2022-05-16 12:58:05,,0.0,93.0,,37.0,33.0,14.0,33.0,14.0,2.0,0.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652731230013,1652731230013,,1652731230013,1652731465951,1652731346341,1652731230013,1652731230013,1652731230013,1652731230013,1652731230013,
1652727600000,2022-05-16 12:00:00,,0.0,89.0,,47.0,19.0,15.0,19.0,15.0,2.0,0.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652727641548,1652727641548,,1652727641548,1652728001053,1652727790478,1652727641548,1652727641548,1652727641548,1652727641548,1652727641548,
1652720950000,2022-05-16 10:09:10,,0.0,89.0,,19.0,4.0,1.0,4.0,1.0,2.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652724051900,1652724051900,,1652724051900,1652724599152,1652724194624,1652724051900,1652724051900,1652724051900,1652724051900,1652724051900,
1652719934000,2022-05-16 09:52:14,,0.0,89.0,,17.0,3.0,3.0,3.0,3.0,4.0,0.0,53.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652720424586,1652720424586,,1652720424586,1652720878556,1652720651741,1652720424586,1652720424586,1652720424586,1652720424586,1652720424586,
1652716801000,2022-05-16 09:00:01,,0.0,89.0,,82.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652716821779,1652716821779,,1652716821779,1652717063333,1652717066625,1652716821779,1652716821779,1652716821779,1652716821779,1652716821779,
1652713201000,2022-05-16 08:00:01,,0.0,90.0,,38.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652713287051,1652713287051,,1652713287051,1652713590716,1652713435221,1652713287051,1652713287051,1652713287051,1652713287051,1652713287051,
1652709600000,2022-05-16 07:00:00,,0.0,90.0,,15.0,0.0,0.0,0.0,0.0,3.0,0.0,44.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1652709642863,1652709642863,,1652709642863,1652710258521,1652709790278,1652709642863,1652709642863,1652709642863,1652709642863,1652709642863,
1652706016733,2022-05-16 06:00:16,2010.0,,,42.27,,,,,,,,,1.0,{},,,"{""lng"":-122.1382717,""lat"":37.243179}",,,,,,,,,{},1652706016733,,,1652706016733,,,,,,,,,1652706016733
1652706002000,2022-05-16 06:00:02,,0.0,90.0,,50.0,0.0,0.0,0.0,0.0,3.0,0.0,44.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1652706013778,1652706013778,,1652706013778,1652706992892,1652706613543,1652706013778,1652706013778,1652706013778,1652706013778,1652706013778,
