Timestamp,Human readable date,alerts,battery,connecttime,new-variable-1,new-variable,daily,hourly,maxmin,resets,temp,context_alerts,context_battery,context_connecttime,context_new-variable-1,context_new-variable,context_daily,context_hourly,context_maxmin,context_resets,context_temp,created_at_alerts,created_at_battery,created_at_connecttime,created_at_new-variable-1,created_at_new-variable,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp
1624570476000,2021-06-24 14:34:36,0.0,100.0,19.0,52.0,5.0,52.0,5.0,2.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624572022212,1624572022212,1624572022212,1624572070554,1624572156993,1624572022212,1624572022212,1624572022212,1624572022212,1624572022212
1624567828000,2021-06-24 13:50:28,0.0,100.0,85.0,47.0,7.0,47.0,7.0,3.0,0.0,71.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624568486910,1624568486910,1624568486910,1624568529769,1624568513920,1624568486910,1624568486910,1624568486910,1624568486910,1624568486910
1624564087000,2021-06-24 12:48:07,0.0,100.0,42.0,40.0,11.0,40.0,11.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624564843863,1624564843863,1624564843863,1624565041932,1624564955079,1624564843863,1624564843863,1624564843863,1624564843863,1624564843863
1624560684000,2021-06-24 11:51:24,0.0,100.0,49.0,29.0,9.0,29.0,9.0,4.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624561251179,1624561251179,1624561251179,1624561543824,1624561333331,1624561251179,1624561251179,1624561251179,1624561251179,1624561251179
1624557655000,2021-06-24 11:00:55,0.0,100.0,55.0,20.0,5.0,20.0,5.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624557657769,1624557657769,1624557657769,1624557708729,1624557811965,1624557657769,1624557657769,1624557657769,1624557657769,1624557657769
1624553135000,2021-06-24 09:45:35,0.0,100.0,52.0,15.0,12.0,15.0,12.0,3.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624554054246,1624554054246,1624554054246,1624554229282,1624554210811,1624554054246,1624554054246,1624554054246,1624554054246,1624554054246
1624546820000,2021-06-24 08:00:20,0.0,100.0,18.0,3.0,0.0,3.0,0.0,0.0,0.0,44.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624550421481,1624550421481,1624550421481,1624550696606,1624550482905,1624550421481,1624550421481,1624550421481,1624550421481,1624550421481
1624543422000,2021-06-24 07:03:42,0.0,100.0,20.0,3.0,1.0,3.0,1.0,2.0,0.0,48.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624546822318,1624546822318,1624546822318,1624546969094,1624547055149,1624546822318,1624546822318,1624546822318,1624546822318,1624546822318
1624539979000,2021-06-24 06:06:19,0.0,100.0,20.0,2.0,2.0,2.0,2.0,3.0,0.0,46.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624543222397,1624543222397,1624543222397,1624543468927,1624543404987,1624543222397,1624543222397,1624543222397,1624543222397,1624543222397
1624501876000,2021-06-23 19:31:16,0.0,100.0,19.0,63.0,5.0,63.0,5.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624503621168,1624503621168,1624503621168,1624503637296,1624503946032,1624503621168,1624503621168,1624503621168,1624503621168,1624503621168
1624496545000,2021-06-23 18:02:25,0.0,100.0,19.0,58.0,3.0,58.0,3.0,4.0,0.0,60.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624500021429,1624500021429,1624500021429,1624500023090,1624500433801,1624500021429,1624500021429,1624500021429,1624500021429,1624500021429
1624495800000,2021-06-23 17:50:00,0.0,100.0,21.0,55.0,3.0,55.0,3.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624496424620,1624496424620,1624496424620,1624496529927,1624496992396,1624496424620,1624496424620,1624496424620,1624496424620,1624496424620
1624489693000,2021-06-23 16:08:13,0.0,100.0,25.0,52.0,1.0,52.0,1.0,2.0,0.0,66.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624492827538,1624492827538,1624492827538,1624493014868,1624492926388,1624492827538,1624492827538,1624492827538,1624492827538,1624492827538
1624489212000,2021-06-23 16:00:12,0.0,100.0,44.0,51.0,6.0,51.0,6.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624489246522,1624489246522,1624489246522,1624489400092,1624489489290,1624489246522,1624489246522,1624489246522,1624489246522,1624489246522
1624483457000,2021-06-23 14:24:17,0.0,100.0,27.0,45.0,4.0,45.0,4.0,3.0,0.0,71.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624485629376,1624485629376,1624485629376,1624485721986,1624485846902,1624485629376,1624485629376,1624485629376,1624485629376,1624485629376
1624481535000,2021-06-23 13:52:15,0.0,100.0,19.0,41.0,6.0,41.0,6.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624482035952,1624482035952,1624482035952,1624482248482,1624482036407,1624482035952,1624482035952,1624482035952,1624482035952,1624482035952
1624478387000,2021-06-23 12:59:47,0.0,100.0,26.0,35.0,9.0,35.0,9.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624478427909,1624478427909,1624478427909,1624478614933,1624478494009,1624478427909,1624478427909,1624478427909,1624478427909,1624478427909
1624474402000,2021-06-23 11:53:22,0.0,100.0,39.0,26.0,11.0,26.0,11.0,4.0,0.0,60.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624474841881,1624474841881,1624474841881,1624474847209,1624475326205,1624474841881,1624474841881,1624474841881,1624474841881,1624474841881
1624470433000,2021-06-23 10:47:13,0.0,100.0,45.0,15.0,9.0,15.0,9.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624471247810,1624471247810,1624471247810,1624471445801,1624471454198,1624471247810,1624471247810,1624471247810,1624471247810,1624471247810
1624467415000,2021-06-23 09:56:55,0.0,100.0,18.0,6.0,5.0,6.0,5.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624467620254,1624467620254,1624467620254,1624467774397,1624467672746,1624467620254,1624467620254,1624467620254,1624467620254,1624467620254
1624460440000,2021-06-23 08:00:40,0.0,100.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624464050799,1624464050799,1624464050799,1624464057264,1624464355585,1624464050799,1624464050799,1624464050799,1624464050799,1624464050799
1624458359000,2021-06-23 07:25:59,0.0,100.0,39.0,1.0,1.0,1.0,1.0,2.0,0.0,51.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624460442574,1624460442574,1624460442574,1624460520063,1624460458685,1624460442574,1624460442574,1624460442574,1624460442574,1624460442574
1624453244000,2021-06-23 06:00:44,0.0,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624456840796,1624456840796,1624456840796,1624456912886,1624457121714,1624456840796,1624456840796,1624456840796,1624456840796,1624456840796
1624414463000,2021-06-22 19:14:23,0.0,100.0,19.0,49.0,2.0,49.0,2.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624417220786,1624417220786,1624417220786,1624417273052,1624417458487,1624417220786,1624417220786,1624417220786,1624417220786,1624417220786
1624413061000,2021-06-22 18:51:01,0.0,100.0,20.0,47.0,3.0,47.0,3.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624413622938,1624413622938,1624413622938,1624413717993,1624413627715,1624413622938,1624413622938,1624413622938,1624413622938,1624413622938
1624409284000,2021-06-22 17:48:04,0.0,100.0,21.0,44.0,5.0,44.0,5.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624410022814,1624410022814,1624410022814,1624410128738,1624410079983,1624410022814,1624410022814,1624410022814,1624410022814,1624410022814
1624406348000,2021-06-22 16:59:08,0.0,100.0,20.0,39.0,6.0,39.0,6.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624406422588,1624406422588,1624406422588,1624406532079,1624406488009,1624406422588,1624406422588,1624406422588,1624406422588,1624406422588
1624399617000,2021-06-22 15:06:57,0.0,100.0,41.0,33.0,3.0,33.0,3.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624402842894,1624402842894,1624402842894,1624403091436,1624403029910,1624402842894,1624402842894,1624402842894,1624402842894,1624402842894
1624398966000,2021-06-22 14:56:06,0.0,100.0,19.0,30.0,4.0,30.0,4.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624399221066,1624399221066,1624399221066,1624399316686,1624399254783,1624399221066,1624399221066,1624399221066,1624399221066,1624399221066
1624393018000,2021-06-22 13:16:58,0.0,100.0,40.0,26.0,6.0,26.0,6.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624395642818,1624395642818,1624395642818,1624395792818,1624395652611,1624395642818,1624395642818,1624395642818,1624395642818,1624395642818
1624391302000,2021-06-22 12:48:22,0.0,100.0,25.0,20.0,9.0,20.0,9.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624392027274,1624392027274,1624392027274,1624392177581,1624392060882,1624392027274,1624392027274,1624392027274,1624392027274,1624392027274
1624388369000,2021-06-22 11:59:29,0.0,100.0,22.0,11.0,5.0,11.0,5.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624388424633,1624388424633,1624388424633,1624388636090,1624388499855,1624388424633,1624388424633,1624388424633,1624388424633,1624388424633
1624384480000,2021-06-22 10:54:40,0.0,100.0,21.0,6.0,5.0,6.0,5.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624384822866,1624384822866,1624384822866,1624385065624,1624384859183,1624384822866,1624384822866,1624384822866,1624384822866,1624384822866
1624377619000,2021-06-22 09:00:19,0.0,100.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624381246847,1624381246847,1624381246847,1624381442984,1624381569699,1624381246847,1624381246847,1624381246847,1624381246847,1624381246847
1624375948000,2021-06-22 08:32:28,0.0,100.0,19.0,1.0,1.0,1.0,1.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624377621686,1624377621686,1624377621686,1624378141751,1624378055716,1624377621686,1624377621686,1624377621686,1624377621686,1624377621686
1624370441000,2021-06-22 07:00:41,0.0,100.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624374045240,1624374045240,1624374045240,1624374388317,1624374644140,1624374045240,1624374045240,1624374045240,1624374045240,1624374045240
1624366821000,2021-06-22 06:00:21,0.0,100.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624370442710,1624370442710,1624370442710,1624370477278,1624371097594,1624370442710,1624370442710,1624370442710,1624370442710,1624370442710
1624329646000,2021-06-21 19:40:46,0.0,100.0,40.0,60.0,2.0,60.0,2.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624330842141,1624330842141,1624330842141,1624331296493,1624331003388,1624330842141,1624330842141,1624330842141,1624330842141,1624330842141
1624326280000,2021-06-21 18:44:40,0.0,100.0,46.0,58.0,2.0,58.0,2.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624327247613,1624327247613,1624327247613,1624327842607,1624327460895,1624327247613,1624327247613,1624327247613,1624327247613,1624327247613
1624323369000,2021-06-21 17:56:09,0.0,100.0,40.0,56.0,2.0,56.0,2.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624323641841,1624323641841,1624323641841,1624323981776,1624323788650,1624323641841,1624323641841,1624323641841,1624323641841,1624323641841
1624316420000,2021-06-21 16:00:20,0.0,100.0,58.0,54.0,0.0,54.0,0.0,0.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624320060004,1624320060004,1624320060004,1624320291379,1624320211449,1624320060004,1624320060004,1624320060004,1624320060004,1624320060004
1624315789000,2021-06-21 15:49:49,0.0,100.0,20.0,54.0,11.0,54.0,11.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624316422200,1624316422200,1624316422200,1624316721479,1624316692688,1624316422200,1624316422200,1624316422200,1624316422200,1624316422200
1624312096000,2021-06-21 14:48:16,0.0,100.0,26.0,43.0,3.0,43.0,3.0,4.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624312827902,1624312827902,1624312827902,1624312885586,1624313061262,1624312827902,1624312827902,1624312827902,1624312827902,1624312827902
1624308959000,2021-06-21 13:55:59,0.0,100.0,20.0,40.0,14.0,40.0,14.0,4.0,0.0,66.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624309221828,1624309221828,1624309221828,1624309522495,1624309360452,1624309221828,1624309221828,1624309221828,1624309221828,1624309221828
1624303114000,2021-06-21 12:18:34,0.0,100.0,40.0,26.0,1.0,26.0,1.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624305641678,1624305641678,1624305641678,1624305660833,1624305889975,1624305641678,1624305641678,1624305641678,1624305641678,1624305641678
1624301861000,2021-06-21 11:57:41,0.0,100.0,20.0,25.0,10.0,25.0,10.0,3.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624302021527,1624302021527,1624302021527,1624302731018,1624302276378,1624302021527,1624302021527,1624302021527,1624302021527,1624302021527
1624296352000,2021-06-21 10:25:52,0.0,100.0,40.0,15.0,3.0,15.0,3.0,3.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624298441836,1624298441836,1624298441836,1624299056246,1624298869013,1624298441836,1624298441836,1624298441836,1624298441836,1624298441836
1624293556000,2021-06-21 09:39:16,0.0,100.0,19.0,12.0,8.0,12.0,8.0,3.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624294821640,1624294821640,1624294821640,1624294838980,1624295263897,1624294821640,1624294821640,1624294821640,1624294821640,1624294821640
1624290990000,2021-06-21 08:56:30,0.0,100.0,40.0,4.0,4.0,4.0,4.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624291241592,1624291241592,1624291241592,1624291545691,1624291470079,1624291241592,1624291241592,1624291241592,1624291241592,1624291241592
1624284039000,2021-06-21 07:00:39,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624287642049,1624287642049,1624287642049,1624287789312,1624287886469,1624287642049,1624287642049,1624287642049,1624287642049,1624287642049
1624280439000,2021-06-21 06:00:39,0.0,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624284041149,1624284041149,1624284041149,1624284235084,1624284129055,1624284041149,1624284041149,1624284041149,1624284041149,1624284041149
1624242474000,2021-06-20 19:27:54,0.0,100.0,19.0,296.0,1.0,296.0,1.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624244421420,1624244421420,1624244421420,1624244838419,1624244669295,1624244421420,1624244421420,1624244421420,1624244421420,1624244421420
1624239004000,2021-06-20 18:30:04,0.0,100.0,40.0,295.0,2.0,295.0,2.0,2.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624240842819,1624240842819,1624240842819,1624241429590,1624241087497,1624240842819,1624240842819,1624240842819,1624240842819,1624240842819
1624236566000,2021-06-20 17:49:26,0.0,100.0,32.0,293.0,4.0,293.0,4.0,3.0,0.0,75.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624237235474,1624237235474,1624237235474,1624238365524,1624237273394,1624237235474,1624237235474,1624237235474,1624237235474,1624237235474
1624233591000,2021-06-20 16:59:51,0.0,100.0,46.0,289.0,4.0,289.0,4.0,2.0,0.0,78.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624233648833,1624233648833,1624233648833,1624233733478,1624233774776,1624233648833,1624233648833,1624233648833,1624233648833,1624233648833
1624229455000,2021-06-20 15:50:55,0.0,100.0,26.0,285.0,13.0,285.0,13.0,4.0,0.0,77.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624230028566,1624230028566,1624230028566,1624230876292,1624230184000,1624230028566,1624230028566,1624230028566,1624230028566,1624230028566
1624225792000,2021-06-20 14:49:52,0.0,100.0,25.0,272.0,15.0,272.0,15.0,2.0,0.0,80.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624226427004,1624226427004,1624226427004,1624227450853,1624226489112,1624226427004,1624226427004,1624226427004,1624226427004,1624226427004
1624222362000,2021-06-20 13:52:42,0.0,100.0,45.0,257.0,29.0,257.0,29.0,2.0,0.0,82.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624222847106,1624222847106,1624222847106,1624222977092,1624223003320,1624222847106,1624222847106,1624222847106,1624222847106,1624222847106
1624219042000,2021-06-20 12:57:22,0.0,100.0,54.0,228.0,26.0,228.0,26.0,2.0,0.0,78.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624219256127,1624219256127,1624219256127,1624219260291,1624219461706,1624219256127,1624219256127,1624219256127,1624219256127,1624219256127
1624215391000,2021-06-20 11:56:31,0.0,100.0,30.0,202.0,40.0,202.0,40.0,2.0,0.0,80.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624215632583,1624215632583,1624215632583,1624215701919,1624215664507,1624215632583,1624215632583,1624215632583,1624215632583,1624215632583
1624212035000,2021-06-20 11:00:35,0.0,100.0,51.0,162.0,78.0,162.0,78.0,3.0,0.0,82.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624212054658,1624212054658,1624212054658,1624212661962,1624212505420,1624212054658,1624212054658,1624212054658,1624212054658,1624212054658
1624208295000,2021-06-20 09:58:15,0.0,100.0,46.0,84.0,64.0,84.0,64.0,3.0,0.0,77.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624208448293,1624208448293,1624208448293,1624208449479,1624208952104,1624208448293,1624208448293,1624208448293,1624208448293,1624208448293
1624204698000,2021-06-20 08:58:18,0.0,100.0,47.0,20.0,17.0,20.0,17.0,3.0,0.0,77.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624204849483,1624204849483,1624204849483,1624204875486,1624205424589,1624204849483,1624204849483,1624204849483,1624204849483,1624204849483
1624200597000,2021-06-20 07:49:57,0.0,100.0,39.0,3.0,2.0,3.0,2.0,2.0,0.0,71.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624201240923,1624201240923,1624201240923,1624201484503,1624201575279,1624201240923,1624201240923,1624201240923,1624201240923,1624201240923
1624196760000,2021-06-20 06:46:00,0.0,100.0,40.0,1.0,1.0,1.0,1.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624197642065,1624197642065,1624197642065,1624197859701,1624198049921,1624197642065,1624197642065,1624197642065,1624197642065,1624197642065
1624156334000,2021-06-19 19:32:14,0.0,100.0,66.0,298.0,2.0,298.0,2.0,3.0,0.0,44.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624158068213,1624158068213,1624158068213,1624158127410,1624158319182,1624158068213,1624158068213,1624158068213,1624158068213,1624158068213
1624152080000,2021-06-19 18:21:20,0.0,100.0,23.0,296.0,2.0,296.0,2.0,2.0,0.0,77.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624154425099,1624154425099,1624154425099,1624154568906,1624154905914,1624154425099,1624154425099,1624154425099,1624154425099,1624154425099
1624149331000,2021-06-19 17:35:31,0.0,100.0,45.0,294.0,6.0,294.0,6.0,2.0,0.0,75.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624150847620,1624150847620,1624150847620,1624150952598,1624150896179,1624150847620,1624150847620,1624150847620,1624150847620,1624150847620
1624147169000,2021-06-19 16:59:29,0.0,100.0,47.0,288.0,5.0,288.0,5.0,2.0,0.0,82.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624147250392,1624147250392,1624147250392,1624147689378,1624147532477,1624147250392,1624147250392,1624147250392,1624147250392,1624147250392
1624142791000,2021-06-19 15:46:31,0.0,100.0,41.0,283.0,8.0,283.0,8.0,3.0,0.0,84.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624143643951,1624143643951,1624143643951,1624143755181,1624143774323,1624143643951,1624143643951,1624143643951,1624143643951,1624143643951
1624139501000,2021-06-19 14:51:41,0.0,100.0,21.0,275.0,10.0,275.0,10.0,3.0,0.0,82.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1624140023383,1624140023383,1624140023383,1624140481494,1624140355241,1624140023383,1624140023383,1624140023383,1624140023383,1624140023383
